right_wrist torque_torque
Time - s,Torque - Nm [magnitude t1 ax1 t2 ax2 t3 ax3]
0,0.18561,-0.047145,0.23971,-0.51697,-0.82176,-0.17953,-0.70873,-0.67166,0.2158,-6.9389e-17,-0.6635,0.53068,-0.52739
0.1,0.20461,-0.05096,0.21958,-0.51655,-0.82763,-0.18717,-0.67774,-0.69097,0.25145,-0.065086,-0.70175,0.5057,-0.5018
0.2,0.15071,-0.12711,0.20324,-0.5158,-0.83225,-0.080852,-0.65514,-0.70332,0.27591,-0.0043355,-0.72765,0.48917,-0.48087
0.3,0.51497,0.033499,0.1718,-0.50877,-0.84358,-0.3512,-0.63962,-0.70888,0.29727,0.37514,-0.74924,0.48851,-0.44721
0.4,0.50972,-0.23755,0.18896,-0.51761,-0.83449,0.063257,-0.64044,-0.70916,0.29485,-0.44653,-0.7444,0.47872,-0.4655
0.5,0.53418,0.083926,0.17385,-0.52244,-0.83476,-0.51895,-0.67365,-0.6814,0.28616,0.094831,-0.71831,0.51259,-0.4704
0.6,0.45875,-0.064665,0.22029,-0.58952,-0.77713,-0.022311,-0.73183,-0.62662,0.2679,-0.45362,-0.6449,0.50972,-0.56947
0.7,1.0172,-0.11043,0.26787,-0.66103,-0.70091,-0.81156,-0.79241,-0.56497,0.22999,0.60315,-0.54803,0.4938,-0.67515
0.8,0.63696,-0.24685,0.28476,-0.84133,-0.45943,0.36257,-0.92464,-0.3675,0.099889,0.46188,-0.25288,0.39636,-0.88258
0.9,1.4864,0.72919,0.093431,-0.94692,-0.30758,1.2083,-0.995,-0.07786,-0.062544,-0.46643,0.035276,0.31189,-0.94946
1,0.38677,0.26395,-0.15864,-0.86297,-0.4797,0.23121,-0.96504,0.2382,-0.10937,0.16269,0.20865,0.44557,-0.87059
1.1,1.3022,0.56848,-0.27901,-0.61638,-0.73637,0.72076,-0.91229,0.40954,0.0028593,0.92368,0.29981,0.67257,-0.67658
1.2,0.47963,0.25001,-0.21013,-0.25528,-0.94376,0.13432,-0.95908,0.24117,0.14831,-0.38665,0.18975,0.93631,-0.29551
1.3,0.92016,0.74953,-0.16734,0.10303,-0.9805,-0.45291,-0.97625,-0.15612,0.15021,-0.28245,-0.1376,0.98235,0.12671
1.4,1.7355,-0.45778,-0.27515,0.2953,-0.91493,-1.6731,-0.8032,-0.59362,0.049956,0.058049,-0.52836,0.74861,0.40052
1.5,2.0918,-1.4816,-0.36103,0.1602,-0.91869,-1.4707,-0.55572,-0.82807,0.073992,-0.13278,-0.74888,0.53725,0.38799
1.6,2.0508,-1.548,-0.16928,-0.12957,-0.97701,-1.2771,-0.61811,-0.75817,0.20764,-0.42234,-0.76765,0.63905,0.048257
1.7,2.5831,-0.082955,0.33465,-0.75646,-0.56194,2.5396,-0.8764,-0.46899,0.10941,-0.46468,-0.3463,0.45588,-0.81991
1.8,2.7154,1.6476,0.078107,-0.9665,-0.24448,2.0808,-0.99265,-0.052664,-0.10894,-0.57387,0.092414,0.25119,-0.96352
1.9,1.5588,-0.06409,-0.06379,-0.84736,-0.52717,1.2915,-0.99103,0.11595,-0.066464,0.87038,0.11745,0.51821,-0.84715
2,1.2912,-0.63856,0.070706,-0.42281,-0.90346,0.38223,-0.98958,-0.14362,-0.010234,-1.0551,-0.12543,0.89477,-0.42856
2.1,1.1394,0.2459,-0.15155,0.1189,-0.98127,-0.99743,-0.87367,-0.48043,0.076718,-0.49291,-0.46231,0.86893,0.17669
2.2,7.0469,-4.7178,-0.4606,0.12358,-0.87896,-5.2302,-0.63804,-0.73452,0.23108,0.21316,-0.61706,0.66724,0.41716
2.3,2.383,-1.2922,0.13523,-0.47578,-0.86911,0.95407,-0.81809,-0.54846,0.17295,-1.7604,-0.55896,0.68762,-0.4634
2.4,3.1335,1.2546,0.16444,-0.91499,-0.36845,2.8628,-0.98549,-0.16829,-0.021916,-0.22192,-0.041955,0.36671,-0.92939
2.5,2.6828,0.59377,-0.060679,-0.8767,-0.4772,2.5465,-0.98955,-0.0098005,0.14383,-0.60015,-0.13077,0.48094,-0.86694
2.6,2.1872,0.80641,-0.25921,-0.28799,-0.92188,-1.9917,-0.92854,-0.18834,0.31992,0.40846,-0.26576,0.93893,-0.21859
2.7,4.0374,-2.848,-0.41553,0.067736,-0.90705,-2.7632,-0.75679,-0.57894,0.30346,-0.74442,-0.50458,0.81255,0.29183
2.8,2.2166,-1.6702,-0.27387,-0.18163,-0.94446,-1.3682,-0.78956,-0.51827,0.32862,-0.50189,-0.54918,0.8357,-0.0014693
2.9,3.3508,0.54734,0.20438,-0.77673,-0.59576,2.63,-0.96918,-0.24606,-0.011686,-2.0029,-0.13752,0.57979,-0.80308
3,3.6165,2.0838,-0.27114,-0.84407,-0.46264,2.9017,-0.96244,0.2447,0.11761,-0.56325,0.013936,0.47715,-0.87871
3.1,1.0225,-0.73187,-0.34872,-0.35724,-0.86647,-0.66391,-0.91828,-0.054728,0.39214,-0.26277,-0.18751,0.93241,-0.30896
3.2,6.3771,-4.4463,-0.40647,0.055907,-0.91195,-4.4269,-0.84473,-0.40333,0.35179,-1.1402,-0.34815,0.91335,0.21117
3.3,2.4597,1.4007,-0.10589,-0.42893,-0.89711,-0.37177,-0.97093,-0.15015,0.1864,1.9875,-0.21466,0.89077,-0.40056
3.4,4.1094,2.0436,-0.0059181,-0.84919,-0.52805,2.3832,-0.99998,0.0038082,0.0050831,-2.6517,-0.0023056,0.52807,-0.8492
3.5,2.0446,1.0514,-0.18146,-0.78789,-0.58848,1.6511,-0.97832,0.083896,0.18934,-0.59066,-0.099808,0.61008,-0.78603
3.6,2.1669,-1.2948,-0.34677,-0.3241,-0.88018,-1.6214,-0.87552,-0.22479,0.42771,-0.62446,-0.33648,0.91893,-0.20581
3.7,4.6754,-2.9416,-0.32708,-0.12891,-0.93616,-3.2204,-0.83547,-0.42348,0.35021,-1.6837,-0.44159,0.89669,0.030808
3.8,2.3633,0.43088,0.072952,-0.59428,-0.80094,0.10485,-0.97535,-0.21019,0.067121,2.3214,-0.20824,0.77631,-0.59496
3.9,5.4693,3.5599,-0.11219,-0.89506,-0.43161,3.462,-0.98399,0.16058,-0.077246,-2.2923,0.13845,0.41604,-0.89875
4,0.83566,0.23688,-0.23387,-0.62543,-0.74441,0.10371,-0.9715,0.18069,0.1534,0.79464,0.038569,0.75907,-0.64986
4.1,3.173,-0.98494,-0.30507,-0.15339,-0.93989,-3.0151,-0.9361,-0.13311,0.32557,-0.084712,-0.17505,0.97916,-0.10298
4.2,3.2255,-2.5625,-0.19397,-0.29218,-0.93649,-1.5253,-0.90388,-0.3178,0.28637,-1.2291,-0.38129,0.90202,-0.20245
4.3,0.92262,0.51111,0.098436,-0.72648,-0.6801,0.52433,-0.99439,-0.09843,-0.038783,-0.56131,-0.038767,0.6801,-0.73209
4.4,4.0283,1.4648,-0.1651,-0.88744,-0.43033,3.7493,-0.98602,0.1385,0.092679,-0.15453,-0.022647,0.43961,-0.8979
4.5,1.2668,-0.03387,-0.2678,-0.51851,-0.81205,-1.1997,-0.93644,-0.058157,0.34596,0.40536,-0.22661,0.85309,-0.46998
4.6,6.3278,-4.6724,-0.30675,-0.21534,-0.92711,-3.2275,-0.81351,-0.44632,0.37283,-2.7916,-0.49407,0.86858,-0.038273
4.7,3.2967,0.95889,-0.079454,-0.53817,-0.83908,-1.2714,-0.94107,-0.23709,0.24118,2.8865,-0.32873,0.8088,-0.48762
4.8,4.9769,3.1339,-0.036423,-0.93223,-0.36003,3.2571,-0.9978,0.05387,-0.038543,-2.0831,0.055326,0.35783,-0.93215
4.9,1.8342,0.47355,-0.19034,-0.85787,-0.47731,1.7646,-0.98158,0.15807,0.10732,0.16156,-0.016614,0.48895,-0.87216
5,2.3138,-0.4817,-0.28174,-0.38741,-0.8778,-2.2626,-0.942,-0.062223,0.3298,-0.045865,-0.18239,0.91981,-0.34741
5.1,4.3322,-3.0041,-0.2548,-0.26145,-0.93098,-2.4392,-0.86878,-0.36086,0.33912,-1.9477,-0.42461,0.89522,-0.13519
5.2,1.6622,0.28922,0.048676,-0.65181,-0.75682,-0.16501,-0.97256,-0.2035,0.11271,1.6285,-0.22748,0.73057,-0.64383
5.3,4.323,2.1712,-0.032563,-0.90645,-0.42106,3.3494,-0.99862,0.046916,-0.023772,-1.6601,0.041302,0.4197,-0.90672
5.4,0.66198,0.49863,-0.23985,-0.65938,-0.71252,0.37398,-0.97053,0.14519,0.19233,0.22297,-0.023368,0.73765,-0.67478
5.5,4.1296,-2.7818,-0.3326,-0.22878,-0.9149,-2.6385,-0.89012,-0.24432,0.38469,-1.5341,-0.31154,0.94232,-0.12238
5.6,2.0283,-0.70121,-0.23527,-0.36554,-0.90057,-1.8982,-0.91541,-0.22804,0.3317,-0.13835,-0.32662,0.90243,-0.28097
5.7,4.391,2.6016,-0.097654,-0.85238,-0.51372,2.5607,-0.99134,0.12887,-0.025384,-2.4404,0.08784,0.50679,-0.85758
5.8,2.415,0.71327,-0.24112,-0.84936,-0.46952,2.3016,-0.9676,0.24773,0.048769,0.16117,0.074892,0.46607,-0.88157
5.9,0.77967,-0.26986,-0.26216,-0.42982,-0.86402,-0.71515,-0.9628,0.055716,0.26442,-0.15366,-0.065511,0.9012,-0.42843
6,5.54,-3.2727,-0.32658,-0.14224,-0.9344,-4.2617,-0.89982,-0.25575,0.35343,-1.3488,-0.28925,0.95622,-0.044464
6.1,0.78863,0.16136,-0.071539,-0.68436,-0.72562,0.77186,-0.97806,-0.094558,0.18561,-0.011519,-0.19564,0.72298,-0.66259
6.2,3.5147,1.807,-0.15422,-0.91203,-0.38003,2.939,-0.98767,0.15276,0.034221,-0.6711,0.026841,0.38062,-0.92434
6.3,1.044,0.30054,-0.21725,-0.72901,-0.64911,0.98205,-0.97471,0.12628,0.1844,-0.1876,-0.052454,0.67276,-0.738
6.4,2.549,-1.281,-0.3097,-0.22388,-0.9241,-2.1166,-0.9179,-0.18317,0.35199,-0.61359,-0.24807,0.95725,-0.14877
6.5,4.8655,-2.7241,-0.2745,-0.1957,-0.94146,-3.7422,-0.90087,-0.29005,0.32296,-1.4997,-0.33628,0.93679,-0.096683
6.6,3.2322,1.5581,-0.013339,-0.82446,-0.56577,2.174,-0.99986,0.0050149,0.016266,-1.8147,-0.010573,0.5659,-0.8244
6.7,3.1431,0.67827,-0.17144,-0.92316,-0.34407,3.0591,-0.98407,0.17717,0.014977,0.24661,0.047132,0.34115,-0.93883
6.8,0.63346,-0.16367,-0.19656,-0.60963,-0.76793,0.1956,-0.97928,0.083099,0.18469,-0.57984,-0.048776,0.78832,-0.61333
6.9,3.8529,-1.3401,-0.31529,-0.14492,-0.93786,-3.5309,-0.9169,-0.20832,0.34044,-0.76269,-0.24472,0.96726,-0.067198
7,2.3331,-0.69701,-0.1695,-0.45908,-0.87207,-2.2027,-0.92525,-0.23058,0.30122,-0.32545,-0.33937,0.85795,-0.38569
7.1,6.109,4.0152,-0.13491,-0.94274,-0.30501,4.1328,-0.98998,0.14117,0.0015526,-2.0294,0.041594,0.30217,-0.95235
7.2,2.3604,-0.56167,-0.26993,-0.82987,-0.48831,1.4586,-0.96113,0.26283,0.084615,1.7688,0.058122,0.49217,-0.86856
7.3,1.3142,0.67305,-0.27669,-0.32012,-0.90607,-0.98496,-0.9603,0.1271,0.24835,0.5514,0.035664,0.93881,-0.34258
7.4,5.2674,-3.2882,-0.33435,-0.044164,-0.94141,-3.9648,-0.89712,-0.29114,0.33228,-1.1018,-0.28876,0.95566,0.057724
7.5,1.6541,0.1611,-0.087187,-0.54713,-0.8325,-0.60654,-0.94811,-0.21092,0.23791,1.5304,-0.30575,0.81004,-0.50035
7.6,5.7007,3.3946,-0.14569,-0.93542,-0.32212,4.2699,-0.98633,0.16266,-0.026274,-1.6564,0.076975,0.31389,-0.94633
7.7,1.008,0.15971,-0.27319,-0.74836,-0.60442,0.82811,-0.95971,0.25499,0.11806,0.55205,0.065768,0.61232,-0.78787
7.8,2.2474,-0.13963,-0.31929,-0.21677,-0.92253,-2.2427,-0.9436,-0.017265,0.33063,0.04245,-0.087598,0.97607,-0.19903
7.9,4.9952,-2.9251,-0.3448,-0.17249,-0.92269,-3.6997,-0.88149,-0.27834,0.38144,-1.6457,-0.32262,0.94487,-0.056079
8,1.9973,0.3338,-0.035124,-0.79381,-0.60715,1.9621,-0.98093,-0.08881,0.17286,-0.16819,-0.19114,0.60165,-0.77555
8.1,3.3061,1.9383,-0.21171,-0.91929,-0.33179,2.6204,-0.97661,0.21204,0.035667,-0.5539,0.037565,0.33158,-0.94268
8.2,0.92928,0.10869,-0.22238,-0.71573,-0.66203,0.82017,-0.97218,0.11154,0.20597,-0.42316,-0.073575,0.68941,-0.72062
8.3,3.6802,-2.2564,-0.34139,-0.24479,-0.90748,-2.6652,-0.90116,-0.18916,0.39004,-1.1614,-0.26713,0.95095,-0.15602
8.4,3.1147,-0.74967,-0.30881,-0.37307,-0.8749,-3.0141,-0.92638,-0.090481,0.36556,-0.23309,-0.21554,0.92338,-0.31767
8.5,4.8741,3.1262,-0.17863,-0.86846,-0.46246,2.8272,-0.97752,0.21015,-0.017057,-2.4476,0.112,0.44901,-0.88648
8.6,2.0447,-0.2209,-0.2747,-0.8354,-0.47608,1.5214,-0.9579,0.28073,0.060104,1.3482,0.083439,0.47255,-0.87735
8.7,1.7462,-0.37168,-0.25349,-0.52675,-0.81134,0.75434,-0.96445,0.072837,0.25404,-1.5304,-0.074719,0.84689,-0.52649
8.8,4.9981,-3.3663,-0.38707,-0.13902,-0.91151,-3.5037,-0.87286,-0.26333,0.41081,-1.1719,-0.29713,0.95464,-0.019419
8.9,1.2588,-0.074083,-0.24694,-0.51987,-0.81777,-1.2387,-0.94305,-0.065193,0.32621,0.21151,-0.2229,0.85175,-0.47416
9,4.2962,2.3474,-0.20666,-0.89395,-0.39766,3.4457,-0.9784,0.19093,0.079261,-1.0362,0.0050693,0.40545,-0.9141
9.1,0.80971,0.052656,-0.18475,-0.80337,-0.56609,0.77105,-0.97911,0.1007,0.17664,0.24154,-0.084904,0.5869,-0.80519
9.2,1.9112,-1.166,-0.21943,-0.45484,-0.86312,-0.5126,-0.91292,-0.21634,0.34609,-1.4249,-0.34414,0.8639,-0.36776
9.3,5.0149,-3.2363,-0.34497,-0.27933,-0.89609,-3.0757,-0.85537,-0.2995,0.42265,-2.2839,-0.38644,0.91229,-0.13561
9.4,1.943,1.1534,-0.17961,-0.77004,-0.6122,1.5304,-0.98362,0.15017,0.099695,-0.32081,0.015166,0.62008,-0.7844
9.5,2.8104,1.1725,-0.27229,-0.88033,-0.38842,2.5184,-0.96081,0.27053,0.060393,-0.42576,0.051916,0.38965,-0.9195
9.6,0.4796,-0.016719,-0.21265,-0.67933,-0.70234,0.40988,-0.97186,0.072535,0.22409,-0.24845,-0.10129,0.73024,-0.67564
9.7,3.2633,-2.0892,-0.27318,-0.29421,-0.91587,-1.9741,-0.89664,-0.26697,0.35321,-1.5451,-0.34843,0.9177,-0.19087
9.8,2.8247,-0.64915,-0.25675,-0.38023,-0.88854,-2.7394,-0.90964,-0.21557,0.35509,-0.23018,-0.32656,0.89942,-0.29053
9.9,4.7564,3.0404,-0.14414,-0.87613,-0.46002,2.5454,-0.98897,0.14356,0.036461,-2.6268,0.034096,0.4602,-0.88716
10,1.9056,0.17215,-0.2371,-0.8782,-0.41538,1.6997,-0.96867,0.24626,0.032262,0.84411,0.073959,0.41001,-0.90908
10.1,1.35157,-0.11786,-0.218064,-0.639987,-0.736794,0.188315,-0.959926,0.00447316,0.280218,-1.33319,-0.17604,0.768373,-0.615315
10.2,4.93107,-3.2608,-0.236091,-0.359193,-0.902907,-1.5538,-0.747975,-0.525976,0.404823,-3.35684,-0.620317,0.770928,-0.144489
10.3,3.39925,-0.0905871,-0.115302,-0.646844,-0.753855,-0.962127,-0.873935,-0.294684,0.386522,3.25899,-0.472168,0.703387,-0.531322
10.4,5.22415,4.07526,-0.174517,-0.921214,-0.347719,2.22753,-0.984302,0.172658,0.0365891,-2.39209,0.0263301,0.348646,-0.936885
10.5,1.41181,0.0161446,-0.117038,-0.901742,-0.41613,1.38481,-0.986487,0.0571855,0.153534,0.274286,-0.114651,0.428476,-0.896249
10.6,2.3684,-0.896118,-0.0754885,-0.634297,-0.769395,-0.689544,-0.874533,-0.328581,0.356689,-2.08106,-0.479055,0.699787,-0.52991
10.7,3.12673,-0.454129,-0.16791,-0.570351,-0.804056,-2.89921,-0.803703,-0.393109,0.446685,-1.07923,-0.570849,0.721225,-0.392385
10.8,2.64293,1.55632,-0.00973747,-0.937476,-0.347913,1.78546,-0.983974,-0.0529672,0.170264,-1.17263,-0.178046,0.343995,-0.921937
10.9,2.77521,1.91796,-0.252075,-0.960595,-0.117111,2.00424,-0.967005,0.254653,-0.0073476,0.0791008,0.0368806,0.111394,-0.993092
11,1.77459,0.58064,-0.205669,-0.867291,-0.453329,1.17608,-0.971543,0.125338,0.200985,-1.19535,-0.117493,0.481765,-0.868388
11.1,2.37612,0.30249,-0.34,-0.424293,-0.83927,-2.29908,-0.888798,-0.146648,0.434203,0.518337,-0.307307,0.893571,-0.327251
11.2,5.17897,-3.82087,-0.343947,-0.348036,-0.872107,-2.06065,-0.835707,-0.310009,0.453308,-2.82425,-0.428128,0.88474,-0.184229
11.3,1.06021,0.72596,-0.151289,-0.753258,-0.640089,0.76196,-0.987735,0.0898956,0.127668,0.128211,-0.0386255,0.651553,-0.75762
11.4,2.41687,1.43959,-0.176049,-0.915062,-0.362862,1.90571,-0.982413,0.186625,0.00600585,-0.370238,0.0622234,0.357538,-0.931823
11.5,2.57768,0.409704,-0.105825,-0.853443,-0.51033,1.66927,-0.958943,-0.048208,0.279471,-1.92096,-0.263115,0.518952,-0.813301
