left_patella_joint contact force_force
Time - s,Force Magnitude Fx Fy Fz [N] 
0,0.007848,0,0,-0.007848
0.1,0.0085512,0.00045413,-0.0015806,-0.0083915
0.2,0.0078007,0.00026035,-7.999e-05,-0.0077959
0.3,0.0070184,0.00033261,0.00094599,-0.0069464
0.4,0.0083167,-0.00049407,-0.00088604,-0.0082546
0.5,0.0077736,-3.6933e-05,-0.00022066,-0.0077704
0.6,0.0077828,-0.00032972,9.2232e-05,-0.0077753
0.7,0.0078547,0.0004158,4.0064e-05,-0.0078436
0.8,0.0080032,-0.00012582,3.8437e-05,-0.0080021
0.9,0.0078394,0.00063289,-0.00036596,-0.0078053
1,0.007679,3.0276e-05,4.6174e-05,-0.0076788
1.1,0.0079233,-0.00061432,0.00015319,-0.007898
1.2,0.0079262,-0.00013125,8.8533e-06,-0.0079251
1.3,0.0077611,0.00040882,0.00037062,-0.0077415
1.4,0.0061138,0.00096002,-0.00087659,-0.005974
1.5,0.004098,-0.00022978,-0.00032615,-0.0040785
1.6,0.0089396,0.00086482,1.6564e-05,-0.0088977
1.7,0.018338,0.00012527,-0.00048002,-0.018331
1.8,0.013571,0.00085755,0.00054879,-0.013532
1.9,0.0022329,-0.00064761,-0.00022403,0.0021251
2,0.002702,-0.0009867,0.0009117,-0.0023444
2.1,0.0019625,0.0016097,0.00074253,0.00084198
2.2,0.029735,-0.00061358,-0.0021266,-0.029652
2.3,0.0096062,-0.0032233,0.00025982,-0.0090456
2.4,0.0040572,0.0031218,-0.00033055,0.0025701
2.5,0.0016276,0.0011391,0.00047331,0.0010618
2.6,0.0057773,-0.0024118,0.00084311,-0.0051817
2.7,0.028549,-0.0013273,0.0001627,-0.028518
2.8,0.0040903,0.0016352,-0.00012271,-0.0037472
2.9,0.0024109,-3.9123e-05,-0.0018321,0.0015667
3,0.002692,0.0021775,0.001516,0.00045518
3.1,0.014588,-0.003117,5.8234e-06,-0.014251
3.2,0.0254,0.0016263,-0.0006319,-0.02534
3.3,0.0018048,-0.00037554,-0.0011701,0.0013218
