left_wrist torque_torque
Time - s,Torque - Nm [magnitude t1 ax1 t2 ax2 t3 ax3]
11.6,3.71502,0.827381,-0.610941,-0.411327,0.676433,3.46783,-0.388265,0.900293,0.196779,1.04451,-0.689929,-0.142415,-0.70973
11.7,4.12585,-2.31474,-0.853901,-0.0354712,0.519225,1.78195,0.143707,0.942815,0.300745,2.91364,-0.500202,0.331423,-0.799973
11.8,2.50143,-0.918509,-0.910462,-0.410138,0.0533419,-1.53405,-0.360934,0.850884,0.381737,-1.74934,-0.201952,0.328304,-0.922731
11.9,1.31115,0.382226,-0.746717,-0.6577,-0.0992141,-1.14195,-0.665137,0.737803,0.115063,-0.518607,-0.00247636,0.15191,-0.988391
12,2.74431,1.30077,-0.631251,-0.754638,0.179008,-2.40832,-0.764736,0.644079,0.0184723,-0.198033,-0.129235,-0.125233,-0.983674
12.1,5.21105,0.0373911,-0.405664,-0.547043,0.732243,5.20269,-0.611967,0.757616,0.226968,0.292733,-0.678921,-0.356035,-0.64211
12.2,2.95884,-1.27682,-0.732041,-0.383831,0.56284,2.30418,-0.271659,0.922114,0.275513,1.3473,-0.624753,0.0487862,-0.779297
12.3,1.97476,-1.22793,-0.948202,-0.317341,-0.014409,-1.54056,-0.304005,0.893324,0.330988,0.136178,-0.0921642,0.318224,-0.943525
12.4,0.809123,0.523228,-0.723708,-0.687674,-0.0578955,-0.157778,-0.689398,0.716615,0.105798,-0.596673,-0.0312658,0.11648,-0.992701
12.5,1.65856,-0.460614,-0.660765,-0.735523,0.149649,-1.57161,-0.744875,0.667128,-0.0100199,0.262097,-0.0924649,-0.11809,-0.988688
12.6,0.141074,-0.00142297,-0.335659,-0.685844,0.645717,0.141066,-0.895746,0.444519,0.00651348,-4.85723e-17,-0.291501,-0.576212,-0.763549
